date,institution_id,meal,actual_count,day_of_week,month,week_of_year,day_of_year,quarter,is_weekend,is_monday,is_friday,is_holiday,is_exam_period,is_semester_break,is_waterlogging,is_normal_day,temperature_c,humidity_pct,heat_index,is_rainy,high_humidity,extreme_heat,weather_discount,is_monsoon,is_winter,is_pre_monsoon,is_post_monsoon,heaviness_num,base_demand_score,consecutive_weeks,sentiment_decay,meal_num,menu_item_encoded,heavy_x_humidity,is_university,capacity,kai_value,kai_computed,academic_stress_factor,weather_discount,lag_7_count,lag_14_count,lag_30_count,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,wow_change,prev_day_waste_bucket,prev_day_waste_kg,total_wasted_kg,total_cost_inr
29-06-2024,UNIV_001,dinner,199,5,6,26,181,2,1,0,0,0,0,0,0,1,32.4,80,41.24,1,0,1,1,1,0,0,0,1,0.79,0,1,2,11,0,1,600,1,1,1,1,157,212,116,283.8571429,262,226.5666667,73.58538934,-55,1,18.4,109.86,54754.57
30-06-2024,UNIV_001,dinner,184,6,6,26,182,2,1,0,0,0,0,0,0,1,31.9,87.1,41.49,1,1,1,0.85,1,0,0,0,1,0.85,0,1,2,2,1,1,600,0.85,0.85,1,0.85,205,202,158,289.8571429,261.0714286,229.3333333,62.37635388,3,2,47.2,85,43643.1
01-07-2024,UNIV_001,dinner,341,0,7,27,183,3,0,1,0,0,0,0,0,1,29.8,84.8,37.59,1,0,0,1,1,0,0,0,1,0.79,0,1,2,11,0,1,600,1,1,1,1,304,115,68,286.8571429,259.7857143,230.2,67.43744897,189,2,28.7,161.07,82762.48
02-07-2024,UNIV_001,dinner,279,1,7,27,184,3,0,0,0,0,0,0,0,1,33.8,89.1,45.3,1,1,1,0.85,1,0,0,0,2,0.88,0,1,2,6,2,1,600,0.85,0.85,1,0.85,305,249,78,292.1428571,275.9285714,239.3,70.3904079,56,1,14.6,115.48,65583.95
03-07-2024,UNIV_001,dinner,327,2,7,27,185,3,0,0,0,0,0,0,0,1,35,88,47.24,1,1,1,0.85,1,0,0,0,2,0.88,1,1,2,6,2,1,600,0.85,0.85,1,0.85,351,326,120,288.4285714,278.0714286,246,70.28479481,25,2,43.6,140.39,70429.96
04-07-2024,UNIV_001,dinner,223,3,7,27,186,3,0,0,0,0,0,0,0,1,34,99,47.43,0,1,1,0.85,1,0,0,0,0,0.72,0,1,2,4,0,1,600,0.85,0.85,1,0.85,326,301,110,285,278.1428571,252.9,67.2433392,25,2,57.9,117.09,60688.66
05-07-2024,UNIV_001,dinner,339,4,7,27,187,3,0,0,1,0,0,0,0,1,31.6,82.8,40.33,1,0,1,1,1,0,0,0,0,0.72,1,1,2,4,0,1,600,1,1,1,1,339,276,101,270.2857143,272.5714286,256.6666667,68.04095405,63,2,43.5,177.65,88953.49
06-07-2024,UNIV_001,dinner,194,5,7,27,188,3,1,0,0,0,0,0,0,1,29.4,95,38.21,1,1,0,0.85,1,0,0,0,1,0.82,0,1,2,10,1,1,600,0.85,0.85,1,0.85,199,157,148,270.2857143,277.0714286,264.6,68.04095405,42,2,31.7,86.03,42362.63
07-07-2024,UNIV_001,dinner,232,6,7,27,189,3,1,0,0,0,0,0,0,1,33.1,81,42.66,1,0,1,1,1,0,0,0,2,0.88,0,1,2,6,0,1,600,1,1,1,1,184,205,280,269.5714286,279.7142857,266.1333333,68.93440637,-21,2,42.7,91.48,48501.53
08-07-2024,UNIV_001,dinner,229,0,7,28,190,3,0,1,0,0,0,0,1,0,30.7,85.7,39.27,1,1,0,0.6375,1,0,0,0,1,0.79,0,1,2,11,1,1,600,0.6375,0.6375,1,0.6375,341,304,212,276.4285714,281.6428571,264.5333333,60.92579405,37,2,29.1,101.34,49428.95
09-07-2024,UNIV_001,dinner,320,1,7,28,191,3,0,0,0,0,0,0,0,1,30.3,85,38.36,1,0,0,1,1,0,0,0,1,0.8,0,1,2,19,0,1,600,1,1,1,1,279,305,200,260.4285714,276.2857143,265.1,55.61731488,-26,2,35,138.89,75380.96
10-07-2024,UNIV_001,dinner,405,2,7,28,192,3,0,0,0,0,0,0,0,1,33.4,75.5,42.16,0,0,1,1,1,0,0,0,2,0.88,0,1,2,6,0,1,600,1,1,1,1,327,351,288,266.2857143,277.3571429,269.1,59.89355637,-24,2,26.4,164.2,80103.36
11-07-2024,UNIV_001,dinner,297,3,7,28,193,3,0,0,0,0,0,0,0,1,30.2,86.8,38.46,0,1,0,0.85,1,0,0,0,1,0.82,0,1,2,10,1,1,600,0.85,0.85,1,0.85,223,326,278,277.4285714,281.2142857,273,77.68495595,-103,0,7.6,120.21,62641.01
12-07-2024,UNIV_001,dinner,321,4,7,28,194,3,0,0,1,0,0,0,0,1,32.5,89.2,42.97,1,1,1,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,339,339,266,288,279.1428571,273.6333333,73.99099044,0,2,43.7,139.6,68570.71
13-07-2024,UNIV_001,dinner,175,5,7,28,195,3,1,0,0,0,0,0,0,1,30,90.5,38.74,0,1,0,0.85,1,0,0,0,1,0.82,0,1,2,10,1,1,600,0.85,0.85,1,0.85,194,199,404,285.4285714,277.8571429,275.4666667,72.2146272,-5,1,15.9,87.69,44626.23
14-07-2024,UNIV_001,dinner,176,6,7,28,196,3,1,0,0,0,0,0,0,1,35.2,98.2,49.7,1,1,1,0.85,1,0,0,0,0,0.72,0,1,2,4,0,1,600,0.85,0.85,1,0.85,232,184,302,282.7142857,276.1428571,267.8333333,76.45633675,48,0,6,78.95,42624.68
15-07-2024,UNIV_001,dinner,299,0,7,29,197,3,0,1,0,0,0,0,0,1,33.1,84.7,43.3,1,0,1,1,1,0,0,0,1,0.8,0,1,2,19,0,1,600,1,1,1,1,229,341,212,274.7142857,275.5714286,263.6333333,85.08958864,-112,1,22.6,172.28,83666.64
16-07-2024,UNIV_001,dinner,269,1,7,29,198,3,0,0,0,0,0,0,0,1,26.5,89.4,32.74,1,1,0,0.85,1,0,0,0,1,0.79,0,1,2,11,1,1,600,0.85,0.85,1,0.85,320,279,202,284.7142857,272.5714286,266.5333333,82.9070047,41,0,6.8,127.35,66623.14
17-07-2024,UNIV_001,dinner,255,2,7,29,199,3,0,0,0,0,0,0,0,1,30.2,89.3,38.83,1,1,0,0.85,1,0,0,0,0,0.72,0,1,2,4,0,1,600,0.85,0.85,1,0.85,405,327,115,277.4285714,271.8571429,268.7666667,81.51862189,78,1,15.9,128.9,65636.29
18-07-2024,UNIV_001,dinner,350,3,7,29,200,3,0,0,0,0,0,0,0,1,32.5,82.3,41.84,1,0,1,1,1,0,0,0,1,0.82,0,1,2,10,0,1,600,1,1,1,1,297,223,249,256,266.7142857,273.4333333,59,74,1,11.3,177.46,86409.15
19-07-2024,UNIV_001,dinner,336,4,7,29,201,3,0,0,1,0,0,0,0,1,32.1,84.7,41.46,1,0,1,1,1,0,0,0,1,0.85,0,1,2,2,0,1,600,1,1,1,1,321,339,326,263.5714286,275.7857143,276.8,67.87207856,-18,0,2.3,162.16,85980.45
20-07-2024,UNIV_001,dinner,239,5,7,29,202,3,1,0,0,0,0,0,0,1,33.5,85,44.04,1,0,1,1,1,0,0,0,1,0.8,0,1,2,19,0,1,600,1,1,1,1,175,194,301,265.7142857,275.5714286,277.1333333,70.1847901,-19,1,23.2,99.2,53208.97
21-07-2024,UNIV_001,dinner,166,6,7,29,203,3,1,0,0,0,0,0,0,1,34.9,90.6,47.59,1,1,1,0.85,1,0,0,0,0,0.72,0,1,2,4,0,1,600,0.85,0.85,1,0.85,176,232,276,274.8571429,278.7857143,275.0666667,59.79807291,-56,2,25.4,81.98,43127.24
22-07-2024,UNIV_001,dinner,265,0,7,30,204,3,0,1,0,0,0,0,1,0,29.9,79.1,36.97,0,0,0,0.75,1,0,0,0,1,0.85,0,1,2,2,0,1,600,0.75,0.75,1,0.75,299,229,157,273.4285714,274.0714286,271.4,62.60686103,70,1,10.9,118.13,58223.37
23-07-2024,UNIV_001,dinner,300,1,7,30,205,3,0,0,0,0,0,0,0,1,30.8,89.9,39.95,0,1,0,0.85,1,0,0,0,1,0.85,1,1,2,2,1,1,600,0.85,0.85,1,0.85,269,320,205,268.5714286,276.6428571,275,61.60318483,-51,1,16.2,158.23,76553.64
24-07-2024,UNIV_001,dinner,257,2,7,30,206,3,0,0,0,0,0,0,0,1,35.2,90.4,48.08,0,1,1,0.85,1,0,0,0,1,0.85,2,0.9,2,2,1,1,600,0.765,0.765,1,0.85,255,405,304,273,275.2142857,278.1666667,62.74286148,-150,2,60,140.41,68095.36
25-07-2024,UNIV_001,dinner,255,3,7,30,207,3,0,0,0,0,0,0,0,1,31.2,89.7,40.6,1,1,1,0.85,1,0,0,0,1,0.79,0,1,2,11,1,1,600,0.85,0.85,1,0.85,350,297,305,273.2857143,264.6428571,276.6,62.65172061,53,1,23.8,130.54,64374.42
26-07-2024,UNIV_001,dinner,298,4,7,30,208,3,0,0,1,0,0,0,0,1,31.4,86.4,40.43,0,1,1,0.85,1,0,0,0,1,0.85,0,1,2,2,1,1,600,0.85,0.85,1,0.85,336,321,351,259.7142857,261.6428571,274.9333333,52.775355,15,0,6.6,141.63,71349.3
27-07-2024,UNIV_001,dinner,197,5,7,30,209,3,1,0,0,0,0,0,0,1,36.2,89.4,49.82,1,1,1,0.85,1,0,0,0,1,0.82,0,1,2,10,1,1,600,0.85,0.85,1,0.85,239,175,326,254.2857143,260,273.1666667,45.00264542,64,1,16.8,81.86,43640.75
28-07-2024,UNIV_001,dinner,186,6,7,30,210,3,1,0,0,0,0,0,0,1,33.9,86.6,45.01,0,1,1,0.85,1,0,0,0,1,0.8,0,1,2,19,1,1,600,0.85,0.85,1,0.85,166,176,339,248.2857143,261.5714286,268.8666667,49.91230405,-10,2,59.4,79.14,42582.89
29-07-2024,UNIV_001,dinner,345,0,7,31,211,3,0,1,0,0,0,0,0,1,30,77.8,36.86,1,0,0,1,1,0,0,0,1,0.82,0,1,2,10,0,1,600,1,1,1,1,265,299,199,251.1428571,262.2857143,263.7666667,44.71922991,-34,2,28.6,166.61,84042.44
30-07-2024,UNIV_001,dinner,331,1,7,31,212,3,0,0,0,0,0,0,0,1,30.3,93.3,39.6,1,1,0,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,300,269,184,262.5714286,265.5714286,268.6333333,57.3028712,31,2,37.4,146.64,73765.08
31-07-2024,UNIV_001,dinner,276,2,7,31,213,3,0,0,0,0,0,0,0,1,31.6,89.6,41.27,1,1,1,0.85,1,0,0,0,1,0.82,0,1,2,10,1,1,600,0.85,0.85,1,0.85,257,255,341,267,270,273.5333333,61.70629357,2,1,11.7,136.59,70798.53
01-08-2024,UNIV_001,dinner,197,3,8,31,214,3,0,0,0,0,0,0,0,1,32.2,92.5,42.85,1,1,1,0.85,1,0,0,0,0,0.72,0,1,2,4,0,1,600,0.85,0.85,1,0.85,255,350,279,269.7142857,271.5,271.3666667,61.61091431,-95,1,10.5,140.1,63654
02-08-2024,UNIV_001,dinner,371,4,8,31,215,3,0,0,1,0,0,0,0,1,34.3,80.6,44.66,1,0,1,1,1,0,0,0,1,0.8,0,1,2,19,0,1,600,1,1,1,1,298,336,327,261.4285714,260.5714286,268.6333333,67.53482347,-38,2,55.8,171.46,83413.37
03-08-2024,UNIV_001,dinner,172,5,8,31,216,3,1,0,0,0,0,0,0,1,34.5,90.5,46.82,1,1,1,0.85,1,0,0,0,1,0.82,0,1,2,10,1,1,600,0.85,0.85,1,0.85,197,239,223,271.8571429,263.0714286,270.1,78.81714824,-42,0,2.4,86.92,41144.04
04-08-2024,UNIV_001,dinner,182,6,8,31,217,3,1,0,0,0,0,0,0,1,32.5,88.9,42.84,1,1,1,0.85,1,0,0,0,1,0.85,0,1,2,2,1,1,600,0.85,0.85,1,0.85,186,166,339,268.2857143,258.2857143,268.4,83.21801545,20,2,48.8,91.91,43174.98
05-08-2024,UNIV_001,dinner,236,0,8,32,218,3,0,1,0,0,0,0,1,0,30.4,82.5,38.16,0,0,0,0.75,1,0,0,0,1,0.85,1,1,2,2,0,1,600,0.75,0.75,1,0.75,345,265,194,267.7142857,259.4285714,263.1666667,83.88824766,80,2,57.2,103.46,55701.76
06-08-2024,UNIV_001,dinner,266,1,8,32,219,3,0,0,0,0,0,0,0,1,31,88.4,40.17,0,1,1,0.85,1,0,0,0,1,0.82,0,1,2,10,1,1,600,0.85,0.85,1,0.85,331,300,232,252.1428571,257.3571429,264.5666667,76.98360988,31,2,27.4,147.91,72386.68
07-08-2024,UNIV_001,dinner,302,2,8,32,220,3,0,0,0,0,0,0,0,1,33.7,86.3,44.51,0,1,1,0.85,1,0,0,0,1,0.79,0,1,2,11,1,1,600,0.85,0.85,1,0.85,276,257,229,242.8571429,254.9285714,265.7,69.43685038,19,2,40.8,120.05,64740.78
08-08-2024,UNIV_001,dinner,256,3,8,32,221,3,0,0,0,0,0,0,0,1,30,86.7,38.2,0,1,0,0.85,1,0,0,0,1,0.82,0,1,2,10,1,1,600,0.85,0.85,1,0.85,197,255,320,246.5714286,258.1428571,268.1333333,72.14766603,-58,1,9.2,137.74,66440.16
09-08-2024,UNIV_001,dinner,307,4,8,32,222,3,0,0,1,0,0,0,0,1,30.9,85.9,39.54,0,1,0,0.85,1,0,0,0,1,0.85,0,1,2,2,1,1,600,0.85,0.85,1,0.85,371,298,405,255,258.2142857,266,68.75802983,73,1,17.6,157.61,70566.77
10-08-2024,UNIV_001,dinner,189,5,8,32,223,3,1,0,0,0,0,0,0,1,34.7,92.3,47.57,1,1,1,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,172,197,297,245.8571429,258.8571429,262.7333333,53.2742232,-25,0,5.5,79.08,42448.35
11-08-2024,UNIV_001,dinner,263,6,8,32,224,3,1,0,0,0,0,0,0,1,32.6,79.8,41.49,1,0,1,1,1,0,0,0,1,0.85,0,1,2,2,0,1,600,1,1,1,1,182,186,321,248.2857143,258.2857143,259.1333333,49.60750711,-4,2,48.4,118.31,57368.48
12-08-2024,UNIV_001,dinner,316,0,8,33,225,3,0,1,0,0,0,0,0,1,35,79.1,45.66,1,0,1,1,1,0,0,0,1,0.8,0,1,2,19,0,1,600,1,1,1,1,236,345,175,259.8571429,263.7857143,257.2,40.10581243,-109,1,20.3,154.96,77186.64
13-08-2024,UNIV_001,dinner,317,1,8,33,226,3,0,0,0,0,0,0,0,1,37.3,88.9,51.98,1,1,1,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,266,331,176,271.2857143,261.7142857,261.9,43.43468002,-65,1,22.3,146.51,74168.11
14-08-2024,UNIV_001,dinner,303,2,8,33,227,3,0,0,0,0,0,0,0,1,33.5,88.5,44.52,1,1,1,0.85,1,0,0,0,2,0.88,0,1,2,6,2,1,600,0.85,0.85,1,0.85,302,276,299,278.5714286,260.7142857,266.6,46.56485493,26,1,16.9,135.55,69744.92
15-08-2024,UNIV_001,dinner,111,3,8,33,228,3,0,0,0,1,0,0,0,0,32.9,89.1,43.57,1,1,1,0.85,1,0,0,0,0,0.72,0,1,2,4,0,1,600,0.34,0.34,0.4,0.85,256,197,269,278.7142857,262.6428571,266.7333333,46.65016715,59,1,21.1,52.11,26117.15
16-08-2024,UNIV_001,dinner,269,4,8,33,229,3,0,0,1,0,0,0,0,1,34.7,97.4,48.45,1,1,1,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,307,371,255,258,256.5,261.4666667,79.23172765,-64,2,49.1,132.03,67421.65
17-08-2024,UNIV_001,dinner,189,5,8,33,230,3,1,0,0,0,0,0,0,1,32.2,88.9,42.3,0,1,1,0.85,1,0,0,0,1,0.8,0,1,2,19,1,1,600,0.85,0.85,1,0.85,189,172,350,252.5714286,249.2142857,261.9333333,76.57209488,17,1,14,87.04,44531.9
18-08-2024,UNIV_001,dinner,238,6,8,33,231,3,1,0,0,0,0,0,0,1,31.7,83.1,40.59,0,0,1,1,1,0,0,0,1,0.85,0,1,2,2,0,1,600,1,1,1,1,263,182,336,252.5714286,250.4285714,256.5666667,76.57209488,81,2,41.1,119.23,57968.08
19-08-2024,UNIV_001,dinner,231,0,8,34,232,3,0,1,0,0,0,0,1,0,33,99,45.52,1,1,1,0.6375,1,0,0,0,2,0.88,0,1,2,6,2,1,600,0.6375,0.6375,1,0.6375,316,236,239,249,254.4285714,253.3,76.58764043,80,2,49.7,111.17,53014.7
20-08-2024,UNIV_001,dinner,238,1,8,34,233,3,0,0,0,0,0,0,0,1,31.1,87.2,40.18,0,1,1,0.85,1,0,0,0,0,0.72,0,1,2,4,0,1,600,0.85,0.85,1,0.85,317,266,166,236.8571429,254.0714286,253.0333333,70.70697413,51,2,35.7,152.47,72220.39
21-08-2024,UNIV_001,dinner,305,2,8,34,234,3,0,0,0,0,0,0,0,1,27.4,92.3,34.44,0,1,0,0.85,1,0,0,0,1,0.8,0,1,2,19,1,1,600,0.85,0.85,1,0.85,303,302,265,225.5714286,252.0714286,255.4333333,61.48673879,1,2,45.7,125.4,65120.3
22-08-2024,UNIV_001,dinner,371,3,8,34,235,3,0,0,0,0,0,0,0,1,29.4,81.6,36.44,0,0,0,1,1,0,0,0,2,0.88,0,1,2,6,0,1,600,1,1,1,1,111,256,300,225.8571429,252.2857143,256.7666667,61.90968845,-145,1,19.1,181.25,87452.25
23-08-2024,UNIV_001,dinner,323,4,8,34,236,3,0,0,1,0,0,0,0,1,31.5,80.5,39.73,1,0,0,1,1,0,0,0,2,0.88,1,1,2,6,0,1,600,1,1,1,1,269,307,257,263,260.5,259.1333333,59.46147212,-38,1,23.3,165.99,75089.45
24-08-2024,UNIV_001,dinner,224,5,8,34,237,3,1,0,0,0,0,0,0,1,31.5,86.8,40.65,1,1,1,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,189,189,255,270.7142857,261.6428571,261.3333333,63.71999761,0,1,24.5,86.6,43946.48
25-08-2024,UNIV_001,dinner,228,6,8,34,238,3,1,0,0,0,0,0,0,1,31.7,92,41.86,1,1,1,0.85,1,0,0,0,2,0.87,1,1,2,18,2,1,600,0.85,0.85,1,0.85,238,263,298,275.7142857,264.1428571,260.3,57.28791113,-25,1,20.9,80.32,44468.04
26-08-2024,UNIV_001,dinner,286,0,8,35,239,3,0,1,0,0,0,0,0,1,34.3,97.2,47.56,1,1,1,0.85,1,0,0,0,1,0.79,0,1,2,11,1,1,600,0.85,0.85,1,0.85,231,316,197,274.2857143,261.6428571,257.9666667,58.49704917,-85,2,40,146.01,68825.23
27-08-2024,UNIV_001,dinner,407,1,8,35,240,3,0,0,0,0,0,0,0,1,33,82.9,42.82,0,0,1,1,1,0,0,0,1,0.85,0,1,2,2,0,1,600,1,1,1,1,238,317,186,282.1428571,259.5,260.9333333,55.32157075,-79,1,24.3,176.52,91003.2
28-08-2024,UNIV_001,dinner,277,2,8,35,241,3,0,0,0,0,0,0,0,1,29.8,86.7,37.77,1,1,0,0.85,1,0,0,0,1,0.8,0,1,2,19,1,1,600,0.85,0.85,1,0.85,305,303,345,306.2857143,265.9285714,268.3,68.21953358,2,0,5.1,128.67,68993.68
29-08-2024,UNIV_001,dinner,315,3,8,35,242,3,0,0,0,0,0,0,0,1,32.3,88,42.37,1,1,1,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,371,111,331,302.2857143,264.0714286,266.0333333,69.12238973,260,1,13.6,152.96,73818.57
30-08-2024,UNIV_001,dinner,303,4,8,35,243,3,0,0,1,0,0,0,0,1,32,88.1,41.73,1,1,1,0.85,1,0,0,0,1,0.85,0,1,2,2,1,1,600,0.85,0.85,1,0.85,323,269,276,294.2857143,278.6428571,265.5,62.79520758,54,0,3.9,139.15,72311.01
31-08-2024,UNIV_001,dinner,206,5,8,35,244,3,1,0,0,0,0,0,0,1,32.3,87.4,42.26,1,1,1,0.85,1,0,0,0,1,0.79,0,1,2,11,1,1,600,0.85,0.85,1,0.85,224,189,197,291.4285714,281.0714286,266.4,61.71671071,35,1,16.1,85.05,42568.46
01-09-2024,UNIV_001,dinner,212,6,9,35,245,3,1,0,0,0,0,0,0,1,30.9,87.8,39.86,1,1,0,0.85,1,0,0,0,2,0.88,0,1,2,6,2,1,600,0.85,0.85,1,0.85,228,238,371,288.8571429,282.2857143,266.7,65.2672163,-10,2,56.6,76.97,43647.98
02-09-2024,UNIV_001,dinner,260,0,9,36,246,3,0,1,0,0,0,0,0,1,26.7,94.9,33.64,1,1,0,0.85,1,0,0,0,1,0.79,0,1,2,11,1,1,600,0.85,0.85,1,0.85,286,231,172,286.5714286,280.4285714,261.4,67.97758734,55,1,13.5,144.04,70985.18
03-09-2024,UNIV_001,dinner,205,1,9,36,247,3,0,0,0,0,0,0,1,0,27.9,94.2,35.5,1,1,0,0.6375,1,0,0,0,1,0.8,0,1,2,19,1,1,600,0.6375,0.6375,1,0.6375,407,238,182,282.8571429,282.5,264.3333333,68.72027496,169,0,3.7,83.68,50130.63
04-09-2024,UNIV_001,dinner,316,2,9,36,248,3,0,0,0,0,0,0,0,1,31.5,89.4,41.12,0,1,1,0.85,1,0,0,0,2,0.88,0,1,2,6,2,1,600,0.85,0.85,1,0.85,277,305,236,254,280.1428571,265.1,46.82591875,-28,2,36.7,120.06,68637.37
05-09-2024,UNIV_001,dinner,312,3,9,36,249,3,0,0,0,0,0,0,0,1,30.4,81,38.07,1,0,0,1,1,0,0,0,2,0.87,0,1,2,18,0,1,600,1,1,1,1,315,371,266,259.5714286,280.9285714,267.7666667,52.04759726,-56,1,13.6,146.8,71214.09
06-09-2024,UNIV_001,dinner,302,4,9,36,250,3,0,0,1,0,0,0,0,1,31.9,86.2,41.27,1,1,1,0.85,1,0,0,0,1,0.82,0,1,2,10,1,1,600,0.85,0.85,1,0.85,303,323,302,259.1428571,276.7142857,269.3,51.52484375,-20,2,48.6,133.84,66930.9
07-09-2024,UNIV_001,dinner,174,5,9,36,251,3,1,0,0,0,0,0,0,1,34.5,92.7,47.3,1,1,1,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,206,224,256,259,275.2142857,269.3,51.38417396,-18,1,19.8,91.82,47380.05
08-09-2024,UNIV_001,dinner,278,6,9,36,252,3,1,0,0,0,0,0,0,1,30.5,84.5,38.74,1,0,0,1,1,0,0,0,2,0.87,1,1,2,18,0,1,600,1,1,1,1,212,228,307,254.4285714,271.6428571,266.5666667,57.89604806,-16,2,39.6,111.45,56735.76
09-09-2024,UNIV_001,dinner,240,0,9,37,253,3,0,1,0,0,0,0,0,1,33,85.4,43.13,1,1,1,0.85,1,0,0,0,0,0.72,0,1,2,4,0,1,600,0.85,0.85,1,0.85,260,286,189,263.8571429,275.2142857,265.6,55.14353565,-26,1,13.2,126.41,62615.67
10-09-2024,UNIV_001,dinner,301,1,9,37,254,3,0,0,0,0,0,0,0,1,31.5,86.2,40.72,1,1,1,0.85,1,0,0,0,1,0.85,0,1,2,2,1,1,600,0.85,0.85,1,0.85,205,407,263,261,271.9285714,267.3,55.88977247,-202,1,17.2,145.44,67385.67
11-09-2024,UNIV_001,dinner,337,2,9,37,255,3,0,0,0,0,0,0,0,1,32.9,91.6,43.98,0,1,1,0.85,1,0,0,0,1,0.8,0,1,2,19,1,1,600,0.85,0.85,1,0.85,316,277,316,274.7142857,264.3571429,268.5666667,51.46103473,39,1,21.1,152.65,77601.16
12-09-2024,UNIV_001,dinner,321,3,9,37,256,3,0,0,0,0,0,0,0,1,30,96.2,39.44,1,1,0,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,312,315,317,277.7142857,268.6428571,269.2666667,54.77442921,-3,0,2.9,132.03,68458.72
13-09-2024,UNIV_001,dinner,297,4,9,37,257,3,0,0,1,0,0,0,0,1,31.4,91,41.16,1,1,1,0.85,1,0,0,0,2,0.88,0,1,2,6,2,1,600,0.85,0.85,1,0.85,302,303,303,279,269.0714286,269.4,55.80919876,-1,1,18.8,138.42,69484.15
14-09-2024,UNIV_001,dinner,247,5,9,37,258,3,1,0,0,0,0,0,0,1,35.5,79.7,46.74,0,0,1,1,1,0,0,0,1,0.85,0,1,2,2,0,1,600,1,1,1,1,174,206,111,278.2857143,268.6428571,269.2,55.49688966,-32,1,8.9,107.76,54187.84
15-09-2024,UNIV_001,dinner,211,6,9,37,259,3,1,0,0,0,0,0,0,1,34.1,85.4,45.16,1,1,1,0.85,1,0,0,0,2,0.88,0,1,2,6,2,1,600,0.85,0.85,1,0.85,278,212,269,288.7142857,271.5714286,273.7333333,36.10500559,66,1,12.8,86.14,45926.28
16-09-2024,UNIV_001,dinner,292,0,9,38,260,3,0,1,0,0,0,0,0,1,28.5,94.6,36.63,1,1,0,0.85,1,0,0,0,1,0.79,0,1,2,11,1,1,600,0.85,0.85,1,0.85,240,260,189,279.1428571,271.5,271.8,46.73481419,-20,1,24.2,124.5,68940.1
17-09-2024,UNIV_001,dinner,392,1,9,38,261,3,0,0,0,0,0,0,0,1,35.5,81.6,47.07,1,0,1,1,1,0,0,0,1,0.79,1,1,2,11,0,1,600,1,1,1,1,301,205,238,286.5714286,273.7857143,275.2333333,43.49657896,96,1,18.7,165.85,86174.03
18-09-2024,UNIV_001,dinner,339,2,9,38,262,3,0,0,0,0,0,0,0,1,30.9,79.2,38.59,0,0,0,1,1,0,0,0,1,0.8,0,1,2,19,0,1,600,1,1,1,1,337,316,231,299.5714286,287.1428571,280.3666667,59.26735229,21,0,6.1,165.07,79752.57
19-09-2024,UNIV_001,dinner,307,3,9,38,263,3,0,0,0,0,0,0,0,1,32.8,85.3,42.79,0,1,1,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,321,312,238,299.8571429,288.7857143,283.9666667,59.48229028,9,2,56.1,138.43,66817.99
20-09-2024,UNIV_001,dinner,289,4,9,38,264,3,0,0,1,0,0,0,0,1,31.9,92.9,42.45,0,1,1,0.85,1,0,0,0,1,0.82,0,1,2,10,1,1,600,0.85,0.85,1,0.85,297,302,305,297.8571429,288.4285714,286.2666667,58.88527991,-5,1,16.9,134.22,66123.6
21-09-2024,UNIV_001,dinner,167,5,9,38,265,3,1,0,0,0,0,0,0,1,31.9,86.2,41.32,1,1,1,0.85,1,0,0,0,0,0.72,0,1,2,4,0,1,600,0.85,0.85,1,0.85,247,174,371,296.7142857,287.5,285.7333333,58.98224107,73,0,2.3,81.58,42604.04
22-09-2024,UNIV_001,dinner,204,6,9,38,266,3,1,0,0,0,0,0,0,1,33.3,98.8,46.05,1,1,1,0.85,1,0,0,0,2,0.87,0,1,2,18,2,1,600,0.85,0.85,1,0.85,211,278,323,285.2857143,287,278.9333333,75.62344056,-67,2,33.3,91.12,48129.24
23-09-2024,UNIV_001,dinner,308,0,9,39,267,3,0,1,0,0,0,0,0,1,31.6,88.9,41.28,0,1,1,0.85,1,0,0,0,2,0.87,1,1,2,18,2,1,600,0.85,0.85,1,0.85,292,240,224,284.2857143,281.7142857,274.9666667,76.80649774,52,2,34.3,121.52,65772.27
24-09-2024,UNIV_001,dinner,384,1,9,39,268,3,0,0,0,0,0,0,0,1,32.2,81.6,41.14,1,0,1,1,1,0,0,0,1,0.85,0,1,2,2,0,1,600,1,1,1,1,392,301,228,286.5714286,286.5714286,277.7666667,77.31075204,91,1,22.3,151.11,74283.76
25-09-2024,UNIV_001,dinner,305,2,9,39,269,3,0,0,0,0,0,0,0,1,30,89,38.53,1,1,0,0.85,1,0,0,0,2,0.88,0,1,2,6,2,1,600,0.85,0.85,1,0.85,339,337,286,285.4285714,292.5,282.9666667,75.53113518,2,2,25.5,129.57,63363.44
